satellite,norad_id,window,set_epoch,lead_h,t,radial_km,in_track_km,cross_km,altitude_km,speed_km_s
B,39451,storm,2024-05-11T19:59:20.212512Z,168.0,2024-05-18T19:59:20.212512Z,2.5822301141150206,-197.38104473501164,0.007490880664590804,502.63083930379435,7.61115612590296
B,39451,storm,2024-05-11T21:34:08.308128Z,6.0,2024-05-12T03:34:08.308128Z,0.08333568234185425,1.247586687651964,0.1448386439801856,502.62465603544933,7.6111595457140595
B,39451,storm,2024-05-11T21:34:08.308128Z,12.0,2024-05-12T09:34:08.308128Z,-0.01801081160370724,-0.8482723215476888,0.03135272653480431,502.62465603544933,7.6111595457140595
B,39451,storm,2024-05-11T21:34:08.308128Z,24.0,2024-05-12T21:34:08.308128Z,0.024029211226459457,-3.05254878994904,0.16113642673976347,502.62465603544933,7.6111595457140595
B,39451,storm,2024-05-11T21:34:08.308128Z,36.0,2024-05-13T09:34:08.308128Z,0.06684609824252818,-7.352638255149242,-0.15802159633905566,502.62465603544933,7.6111595457140595
B,39451,storm,2024-05-11T21:34:08.308128Z,48.0,2024-05-13T21:34:08.308128Z,0.0018351710549913136,-14.227643717177592,0.035425723584284974,502.62465603544933,7.6111595457140595
B,39451,storm,2024-05-11T21:34:08.308128Z,72.0,2024-05-14T21:34:08.308128Z,0.05012301252366891,-34.205773065786836,-0.06937322094952769,502.62465603544933,7.6111595457140595
B,39451,storm,2024-05-11T21:34:08.308128Z,96.0,2024-05-15T21:34:08.308128Z,0.5013462336219037,-63.09377654283833,-0.09236702097743787,502.62465603544933,7.6111595457140595
B,39451,storm,2024-05-11T21:34:08.308128Z,120.0,2024-05-16T21:34:08.308128Z,1.5076908206362614,-100.80512457728045,-0.02228924276654709,502.62465603544933,7.6111595457140595
B,39451,storm,2024-05-11T21:34:08.308128Z,144.0,2024-05-17T21:34:08.308128Z,2.3971066924405093,-146.74604558417045,0.07313939968575767,502.62465603544933,7.6111595457140595
B,39451,storm,2024-05-11T21:34:08.308128Z,168.0,2024-05-18T21:34:08.308128Z,2.5109711941250303,-197.67900626720802,0.18858403821027991,502.62465603544933,7.6111595457140595
B,39451,storm,2024-05-12T14:56:57.089472Z,6.0,2024-05-12T20:56:57.089472Z,-0.05573158506522736,-0.6029084954585039,-0.018171815624456356,502.58727840611846,7.611180218444314
B,39451,storm,2024-05-12T14:56:57.089472Z,12.0,2024-05-13T02:56:57.089472Z,-0.21285019642402916,1.168757476881746,0.04004734765598639,502.58727840611846,7.611180218444314
B,39451,storm,2024-05-12T14:56:57.089472Z,24.0,2024-05-13T14:56:57.089472Z,0.08783052303718425,-0.13365353536652852,-0.09215896520897399,502.58727840611846,7.611180218444314
B,39451,storm,2024-05-12T14:56:57.089472Z,36.0,2024-05-14T02:56:57.089472Z,0.06732123773206887,0.13225891321335942,0.07833756820006174,502.58727840611846,7.611180218444314
B,39451,storm,2024-05-12T14:56:57.089472Z,48.0,2024-05-14T14:56:57.089472Z,-0.2876960722851667,-2.5195892433666125,0.02736020537500039,502.58727840611846,7.611180218444314
B,39451,storm,2024-05-12T14:56:57.089472Z,72.0,2024-05-15T14:56:57.089472Z,-0.35754090569235264,-6.327179166145409,0.21764852056495942,502.58727840611846,7.611180218444314
B,39451,storm,2024-05-12T14:56:57.089472Z,96.0,2024-05-16T14:56:57.089472Z,0.08278519182642198,-11.427934754862546,0.025126376437293096,502.58727840611846,7.611180218444314
B,39451,storm,2024-05-12T14:56:57.089472Z,120.0,2024-05-17T14:56:57.089472Z,0.7951379779550996,-18.233554443980406,-0.16385934933481705,502.58727840611846,7.611180218444314
B,39451,storm,2024-05-12T14:56:57.089472Z,144.0,2024-05-18T14:56:57.089472Z,0.6604857795626007,-25.825411427216913,-0.18205310114561968,502.58727840611846,7.611180218444314
B,39451,storm,2024-05-12T14:56:57.089472Z,168.0,2024-05-19T14:56:57.089472Z,-0.5485928209993252,-30.66641125416695,0.02825732462227215,502.58727840611846,7.611180218444314
