hour_utc,constellation,n_catalogued,n_above,mean_simultaneous,max_simultaneous
2024-04-24T20:00:00Z,GPS,75,25,19.9,22
2024-04-24T20:00:00Z,GLONASS,141,32,30.05,31
2024-04-24T20:00:00Z,Galileo,28,10,8.066666666666666,9
2024-04-24T20:00:00Z,BeiDou,53,15,13.716666666666667,14
2024-04-24T20:00:00Z,NavIC,9,5,5.0,5
2024-04-24T20:00:00Z,QZSS,5,0,0.0,0
2024-04-24T20:00:00Z,Iridium,109,19,2.216666666666667,4
2024-04-24T20:00:00Z,Globalstar,85,29,6.5,9
2024-04-24T20:00:00Z,Inmarsat,20,10,10.0,10
2024-04-24T20:00:00Z,Starlink,5814,1318,128.18333333333334,155
2024-04-24T20:00:00Z,OneWeb,634,128,21.133333333333333,25
2024-04-24T21:00:00Z,GPS,75,27,23.783333333333335,25
2024-04-24T21:00:00Z,GLONASS,141,36,29.866666666666667,32
2024-04-24T21:00:00Z,Galileo,28,7,7.0,7
2024-04-24T21:00:00Z,BeiDou,53,14,14.0,14
2024-04-24T21:00:00Z,NavIC,9,5,5.0,5
2024-04-24T21:00:00Z,QZSS,5,0,0.0,0
2024-04-24T21:00:00Z,Iridium,109,18,1.9833333333333334,4
2024-04-24T21:00:00Z,Globalstar,85,25,5.233333333333333,8
2024-04-24T21:00:00Z,Inmarsat,20,10,10.0,10
2024-04-24T21:00:00Z,Starlink,5814,1213,119.91666666666667,133
2024-04-24T21:00:00Z,OneWeb,634,125,20.383333333333333,24
2024-04-24T22:00:00Z,GPS,75,25,23.483333333333334,24
2024-04-24T22:00:00Z,GLONASS,141,46,32.46666666666667,39
2024-04-24T22:00:00Z,Galileo,28,8,6.483333333333333,7
2024-04-24T22:00:00Z,BeiDou,53,19,16.5,18
2024-04-24T22:00:00Z,NavIC,9,5,5.0,5
2024-04-24T22:00:00Z,QZSS,5,0,0.0,0
2024-04-24T22:00:00Z,Iridium,109,13,1.7333333333333334,4
2024-04-24T22:00:00Z,Globalstar,85,27,6.25,9
2024-04-24T22:00:00Z,Inmarsat,20,10,10.0,10
2024-04-24T22:00:00Z,Starlink,5814,1280,126.45,151
2024-04-24T22:00:00Z,OneWeb,634,128,21.366666666666667,26
2024-04-24T23:00:00Z,GPS,75,27,21.85,24
2024-04-24T23:00:00Z,GLONASS,141,53,41.4,46
2024-04-24T23:00:00Z,Galileo,28,8,6.35,7
2024-04-24T23:00:00Z,BeiDou,53,19,17.383333333333333,18
2024-04-24T23:00:00Z,NavIC,9,5,5.0,5
2024-04-24T23:00:00Z,QZSS,5,0,0.0,0
2024-04-24T23:00:00Z,Iridium,109,21,2.55,5
2024-04-24T23:00:00Z,Globalstar,85,24,5.266666666666667,11
2024-04-24T23:00:00Z,Inmarsat,20,10,10.0,10
2024-04-24T23:00:00Z,Starlink,5814,1194,115.66666666666667,128
2024-04-24T23:00:00Z,OneWeb,634,132,21.9,25
2024-04-25T00:00:00Z,GPS,75,25,23.033333333333335,25
2024-04-25T00:00:00Z,GLONASS,141,56,47.5,51
2024-04-25T00:00:00Z,Galileo,28,10,8.2,10
2024-04-25T00:00:00Z,BeiDou,53,18,17.266666666666666,18
2024-04-25T00:00:00Z,NavIC,9,5,5.0,5
2024-04-25T00:00:00Z,QZSS,5,1,0.7,1
2024-04-25T00:00:00Z,Iridium,109,22,2.65,6
2024-04-25T00:00:00Z,Globalstar,85,30,6.816666666666666,10
2024-04-25T00:00:00Z,Inmarsat,20,10,10.0,10
2024-04-25T00:00:00Z,Starlink,5814,1183,116.38333333333334,130
2024-04-25T00:00:00Z,OneWeb,634,128,20.9,25
2024-04-25T01:00:00Z,GPS,75,26,20.5,22
2024-04-25T01:00:00Z,GLONASS,141,57,49.7,52
2024-04-25T01:00:00Z,Galileo,28,11,9.333333333333334,10
2024-04-25T01:00:00Z,BeiDou,53,18,15.266666666666667,16
2024-04-25T01:00:00Z,NavIC,9,5,5.0,5
2024-04-25T01:00:00Z,QZSS,5,1,1.0,1
2024-04-25T01:00:00Z,Iridium,109,23,2.6,5
2024-04-25T01:00:00Z,Globalstar,85,24,4.7,10
2024-04-25T01:00:00Z,Inmarsat,20,10,10.0,10
2024-04-25T01:00:00Z,Starlink,5814,1146,111.25,122
2024-04-25T01:00:00Z,OneWeb,634,130,21.583333333333332,25
2024-04-25T02:00:00Z,GPS,75,23,19.633333333333333,21
2024-04-25T02:00:00Z,GLONASS,141,53,46.7,49
2024-04-25T02:00:00Z,Galileo,28,11,10.416666666666666,11
2024-04-25T02:00:00Z,BeiDou,53,17,14.733333333333333,16
2024-04-25T02:00:00Z,NavIC,9,5,5.0,5
2024-04-25T02:00:00Z,QZSS,5,1,1.0,1
2024-04-25T02:00:00Z,Iridium,109,19,2.1,4
2024-04-25T02:00:00Z,Globalstar,85,26,5.883333333333334,10
2024-04-25T02:00:00Z,Inmarsat,20,10,10.0,10
2024-04-25T02:00:00Z,Starlink,5814,1113,109.91666666666667,127
2024-04-25T02:00:00Z,OneWeb,634,123,20.15,23
2024-04-25T03:00:00Z,GPS,75,23,19.7,21
2024-04-25T03:00:00Z,GLONASS,141,49,41.233333333333334,43
2024-04-25T03:00:00Z,Galileo,28,12,10.816666666666666,11
2024-04-25T03:00:00Z,BeiDou,53,19,16.9,18
2024-04-25T03:00:00Z,NavIC,9,5,5.0,5
2024-04-25T03:00:00Z,QZSS,5,1,1.0,1
2024-04-25T03:00:00Z,Iridium,109,12,1.6833333333333333,4
2024-04-25T03:00:00Z,Globalstar,85,25,5.066666666666666,8
2024-04-25T03:00:00Z,Inmarsat,20,10,10.0,10
2024-04-25T03:00:00Z,Starlink,5814,1244,123.2,148
2024-04-25T03:00:00Z,OneWeb,634,123,20.633333333333333,23
2024-04-25T04:00:00Z,GPS,75,21,17.766666666666666,19
2024-04-25T04:00:00Z,GLONASS,141,41,36.53333333333333,38
2024-04-25T04:00:00Z,Galileo,28,11,10.116666666666667,11
2024-04-25T04:00:00Z,BeiDou,53,20,18.766666666666666,20
2024-04-25T04:00:00Z,NavIC,9,5,5.0,5
2024-04-25T04:00:00Z,QZSS,5,1,1.0,1
2024-04-25T04:00:00Z,Iridium,109,20,2.2333333333333334,4
2024-04-25T04:00:00Z,Globalstar,85,28,6.233333333333333,11
2024-04-25T04:00:00Z,Inmarsat,20,10,10.0,10
2024-04-25T04:00:00Z,Starlink,5814,1257,124.76666666666667,141
2024-04-25T04:00:00Z,OneWeb,634,124,20.366666666666667,24
2024-04-25T05:00:00Z,GPS,75,21,18.266666666666666,21
2024-04-25T05:00:00Z,GLONASS,141,43,33.35,35
2024-04-25T05:00:00Z,Galileo,28,9,8.8,9
2024-04-25T05:00:00Z,BeiDou,53,19,17.833333333333332,18
2024-04-25T05:00:00Z,NavIC,9,5,5.0,5
2024-04-25T05:00:00Z,QZSS,5,1,1.0,1
2024-04-25T05:00:00Z,Iridium,109,15,2.0166666666666666,4
2024-04-25T05:00:00Z,Globalstar,85,25,5.133333333333334,8
2024-04-25T05:00:00Z,Inmarsat,20,10,10.0,10
2024-04-25T05:00:00Z,Starlink,5814,1197,116.6,141
2024-04-25T05:00:00Z,OneWeb,634,122,20.483333333333334,25
2024-04-25T06:00:00Z,GPS,75,24,18.516666666666666,21
2024-04-25T06:00:00Z,GLONASS,141,40,34.3,35
2024-04-25T06:00:00Z,Galileo,28,10,8.7,9
2024-04-25T06:00:00Z,BeiDou,53,21,19.133333333333333,20
2024-04-25T06:00:00Z,NavIC,9,5,5.0,5
2024-04-25T06:00:00Z,QZSS,5,1,1.0,1
2024-04-25T06:00:00Z,Iridium,109,21,2.316666666666667,4
2024-04-25T06:00:00Z,Globalstar,85,33,7.85,11
2024-04-25T06:00:00Z,Inmarsat,20,10,10.0,10
2024-04-25T06:00:00Z,Starlink,5814,1179,114.21666666666667,128
2024-04-25T06:00:00Z,OneWeb,634,126,20.65,23
2024-04-25T07:00:00Z,GPS,75,20,16.85,18
2024-04-25T07:00:00Z,GLONASS,141,50,37.63333333333333,42
2024-04-25T07:00:00Z,Galileo,28,10,9.05,10
2024-04-25T07:00:00Z,BeiDou,53,21,19.3,21
2024-04-25T07:00:00Z,NavIC,9,5,5.0,5
2024-04-25T07:00:00Z,QZSS,5,1,1.0,1
2024-04-25T07:00:00Z,Iridium,109,11,1.7833333333333334,4
2024-04-25T07:00:00Z,Globalstar,85,23,4.8,8
2024-04-25T07:00:00Z,Inmarsat,20,10,10.0,10
2024-04-25T07:00:00Z,Starlink,5814,1194,117.35,129
2024-04-25T07:00:00Z,OneWeb,634,126,20.666666666666668,24
2024-04-25T08:00:00Z,GPS,75,21,16.166666666666668,18
2024-04-25T08:00:00Z,GLONASS,142,56,44.666666666666664,50
2024-04-25T08:00:00Z,Galileo,28,11,9.016666666666667,10
2024-04-25T08:00:00Z,BeiDou,53,20,16.65,18
2024-04-25T08:00:00Z,NavIC,9,5,5.0,5
2024-04-25T08:00:00Z,QZSS,5,1,1.0,1
2024-04-25T08:00:00Z,Iridium,109,20,2.2333333333333334,6
2024-04-25T08:00:00Z,Globalstar,85,33,8.5,12
2024-04-25T08:00:00Z,Inmarsat,20,10,10.0,10
2024-04-25T08:00:00Z,Starlink,5814,1206,120.63333333333334,136
2024-04-25T08:00:00Z,OneWeb,634,139,23.0,27
2024-04-25T09:00:00Z,GPS,75,21,17.683333333333334,20
2024-04-25T09:00:00Z,GLONASS,142,60,48.46666666666667,50
2024-04-25T09:00:00Z,Galileo,28,9,8.9,9
2024-04-25T09:00:00Z,BeiDou,53,18,15.633333333333333,17
2024-04-25T09:00:00Z,NavIC,9,5,5.0,5
2024-04-25T09:00:00Z,QZSS,5,1,1.0,1
2024-04-25T09:00:00Z,Iridium,109,14,1.6833333333333333,4
2024-04-25T09:00:00Z,Globalstar,85,26,5.683333333333334,9
2024-04-25T09:00:00Z,Inmarsat,20,10,10.0,10
2024-04-25T09:00:00Z,Starlink,5814,1148,113.06666666666666,127
2024-04-25T09:00:00Z,OneWeb,634,137,23.283333333333335,26
2024-04-25T10:00:00Z,GPS,75,23,18.716666666666665,20
2024-04-25T10:00:00Z,GLONASS,142,53,45.4,48
2024-04-25T10:00:00Z,Galileo,28,11,8.733333333333333,10
2024-04-25T10:00:00Z,BeiDou,53,19,15.083333333333334,16
2024-04-25T10:00:00Z,NavIC,9,5,5.0,5
2024-04-25T10:00:00Z,QZSS,5,1,1.0,1
2024-04-25T10:00:00Z,Iridium,109,20,2.3333333333333335,4
2024-04-25T10:00:00Z,Globalstar,85,31,7.516666666666667,11
2024-04-25T10:00:00Z,Inmarsat,20,10,10.0,10
2024-04-25T10:00:00Z,Starlink,5814,1163,113.4,131
2024-04-25T10:00:00Z,OneWeb,634,140,23.733333333333334,29
2024-04-25T11:00:00Z,GPS,75,24,21.233333333333334,23
2024-04-25T11:00:00Z,GLONASS,142,48,38.46666666666667,45
2024-04-25T11:00:00Z,Galileo,28,9,8.6,9
2024-04-25T11:00:00Z,BeiDou,53,18,15.6,16
2024-04-25T11:00:00Z,NavIC,9,5,5.0,5
2024-04-25T11:00:00Z,QZSS,5,1,1.0,1
2024-04-25T11:00:00Z,Iridium,109,16,2.183333333333333,4
2024-04-25T11:00:00Z,Globalstar,85,28,5.75,9
2024-04-25T11:00:00Z,Inmarsat,20,10,10.0,10
2024-04-25T11:00:00Z,Starlink,5814,1246,124.1,138
2024-04-25T11:00:00Z,OneWeb,634,130,21.316666666666666,26
2024-04-25T12:00:00Z,GPS,75,26,22.166666666666668,24
2024-04-25T12:00:00Z,GLONASS,142,43,35.7,38
2024-04-25T12:00:00Z,Galileo,28,9,7.183333333333334,8
2024-04-25T12:00:00Z,BeiDou,53,17,15.733333333333333,16
2024-04-25T12:00:00Z,NavIC,9,5,5.0,5
2024-04-25T12:00:00Z,QZSS,5,1,1.0,1
2024-04-25T12:00:00Z,Iridium,109,16,2.0,3
2024-04-25T12:00:00Z,Globalstar,85,37,7.233333333333333,12
2024-04-25T12:00:00Z,Inmarsat,20,10,10.0,10
2024-04-25T12:00:00Z,Starlink,5814,1273,127.4,143
2024-04-25T12:00:00Z,OneWeb,634,129,21.55,25
2024-04-25T13:00:00Z,GPS,75,25,21.35,22
2024-04-25T13:00:00Z,GLONASS,142,43,36.666666666666664,38
2024-04-25T13:00:00Z,Galileo,28,7,5.966666666666667,6
2024-04-25T13:00:00Z,BeiDou,53,17,15.683333333333334,16
2024-04-25T13:00:00Z,NavIC,9,5,5.0,5
2024-04-25T13:00:00Z,QZSS,5,1,1.0,1
2024-04-25T13:00:00Z,Iridium,109,18,2.033333333333333,5
2024-04-25T13:00:00Z,Globalstar,85,32,6.933333333333334,11
2024-04-25T13:00:00Z,Inmarsat,20,10,10.0,10
2024-04-25T13:00:00Z,Starlink,5814,1246,123.46666666666667,138
2024-04-25T13:00:00Z,OneWeb,634,125,20.916666666666668,25
2024-04-25T14:00:00Z,GPS,75,25,22.7,25
2024-04-25T14:00:00Z,GLONASS,142,50,36.75,40
2024-04-25T14:00:00Z,Galileo,28,6,6.0,6
2024-04-25T14:00:00Z,BeiDou,53,20,18.3,20
2024-04-25T14:00:00Z,NavIC,9,5,5.0,5
2024-04-25T14:00:00Z,QZSS,5,1,1.0,1
2024-04-25T14:00:00Z,Iridium,109,19,2.15,4
2024-04-25T14:00:00Z,Globalstar,85,32,7.0,10
2024-04-25T14:00:00Z,Inmarsat,20,10,10.0,10
2024-04-25T14:00:00Z,Starlink,5814,1232,117.7,129
2024-04-25T14:00:00Z,OneWeb,634,125,20.966666666666665,24
2024-04-25T15:00:00Z,GPS,75,31,25.033333333333335,28
2024-04-25T15:00:00Z,GLONASS,142,54,43.05,46
2024-04-25T15:00:00Z,Galileo,28,6,5.983333333333333,6
2024-04-25T15:00:00Z,BeiDou,53,22,18.683333333333334,20
2024-04-25T15:00:00Z,NavIC,9,5,5.0,5
2024-04-25T15:00:00Z,QZSS,5,1,1.0,1
2024-04-25T15:00:00Z,Iridium,109,13,1.5833333333333333,3
2024-04-25T15:00:00Z,Globalstar,85,35,8.066666666666666,13
2024-04-25T15:00:00Z,Inmarsat,20,10,10.0,10
2024-04-25T15:00:00Z,Starlink,5818,1258,121.86666666666666,141
2024-04-25T15:00:00Z,OneWeb,634,123,20.183333333333334,23
2024-04-25T16:00:00Z,GPS,75,27,22.6,25
2024-04-25T16:00:00Z,GLONASS,142,55,49.416666666666664,51
2024-04-25T16:00:00Z,Galileo,28,10,7.95,9
2024-04-25T16:00:00Z,BeiDou,53,20,18.166666666666668,19
2024-04-25T16:00:00Z,NavIC,9,5,4.766666666666667,5
2024-04-25T16:00:00Z,QZSS,5,1,1.0,1
2024-04-25T16:00:00Z,Iridium,109,20,2.183333333333333,4
2024-04-25T16:00:00Z,Globalstar,85,26,5.816666666666666,8
2024-04-25T16:00:00Z,Inmarsat,20,10,10.0,10
2024-04-25T16:00:00Z,Starlink,5818,1228,121.75,131
2024-04-25T16:00:00Z,OneWeb,634,123,20.55,24
2024-04-25T17:00:00Z,GPS,75,29,25.533333333333335,28
2024-04-25T17:00:00Z,GLONASS,142,55,43.88333333333333,50
2024-04-25T17:00:00Z,Galileo,28,11,10.233333333333333,11
2024-04-25T17:00:00Z,BeiDou,53,18,16.083333333333332,17
2024-04-25T17:00:00Z,NavIC,9,4,4.0,4
2024-04-25T17:00:00Z,QZSS,5,1,0.21666666666666667,1
2024-04-25T17:00:00Z,Iridium,109,14,1.7833333333333334,4
2024-04-25T17:00:00Z,Globalstar,85,35,8.0,12
2024-04-25T17:00:00Z,Inmarsat,20,10,10.0,10
2024-04-25T17:00:00Z,Starlink,5818,1181,116.53333333333333,133
2024-04-25T17:00:00Z,OneWeb,634,123,20.383333333333333,23
2024-04-25T18:00:00Z,GPS,75,32,26.833333333333332,29
2024-04-25T18:00:00Z,GLONASS,142,47,38.36666666666667,42
2024-04-25T18:00:00Z,Galileo,28,13,9.166666666666666,11
2024-04-25T18:00:00Z,BeiDou,53,18,13.1,15
2024-04-25T18:00:00Z,NavIC,9,5,4.5,5
2024-04-25T18:00:00Z,QZSS,5,0,0.0,0
2024-04-25T18:00:00Z,Iridium,109,20,2.183333333333333,4
2024-04-25T18:00:00Z,Globalstar,85,27,5.05,8
2024-04-25T18:00:00Z,Inmarsat,20,10,10.0,10
2024-04-25T18:00:00Z,Starlink,5818,1155,115.03333333333333,130
2024-04-25T18:00:00Z,OneWeb,634,126,20.933333333333334,24
2024-04-25T19:00:00Z,GPS,75,31,26.816666666666666,29
2024-04-25T19:00:00Z,GLONASS,142,38,30.366666666666667,33
2024-04-25T19:00:00Z,Galileo,28,10,9.2,10
2024-04-25T19:00:00Z,BeiDou,53,15,14.2,15
2024-04-25T19:00:00Z,NavIC,9,5,5.0,5
2024-04-25T19:00:00Z,QZSS,5,0,0.0,0
2024-04-25T19:00:00Z,Iridium,109,17,2.05,4
2024-04-25T19:00:00Z,Globalstar,85,32,6.9,14
2024-04-25T19:00:00Z,Inmarsat,20,10,10.0,10
2024-04-25T19:00:00Z,Starlink,5818,1232,120.85,140
2024-04-25T19:00:00Z,OneWeb,634,124,20.566666666666666,22
2024-04-25T20:00:00Z,GPS,75,30,23.433333333333334,25
2024-04-25T20:00:00Z,GLONASS,142,38,31.133333333333333,33
2024-04-25T20:00:00Z,Galileo,28,9,7.616666666666666,8
2024-04-25T20:00:00Z,BeiDou,53,15,14.183333333333334,15
2024-04-25T20:00:00Z,NavIC,9,5,5.0,5
2024-04-25T20:00:00Z,QZSS,5,0,0.0,0
2024-04-25T20:00:00Z,Iridium,109,17,2.2,5
2024-04-25T20:00:00Z,Globalstar,85,29,5.466666666666667,10
2024-04-25T20:00:00Z,Inmarsat,20,10,10.0,10
2024-04-25T20:00:00Z,Starlink,5818,1275,127.33333333333333,142
2024-04-25T20:00:00Z,OneWeb,634,126,20.766666666666666,24
2024-04-25T21:00:00Z,GPS,75,27,24.666666666666668,26
2024-04-25T21:00:00Z,GLONASS,142,35,29.033333333333335,32
2024-04-25T21:00:00Z,Galileo,28,8,6.9,7
2024-04-25T21:00:00Z,BeiDou,53,15,13.966666666666667,14
2024-04-25T21:00:00Z,NavIC,9,5,5.0,5
2024-04-25T21:00:00Z,QZSS,5,0,0.0,0
2024-04-25T21:00:00Z,Iridium,109,16,2.1166666666666667,5
2024-04-25T21:00:00Z,Globalstar,85,28,5.516666666666667,11
2024-04-25T21:00:00Z,Inmarsat,20,10,10.0,10
2024-04-25T21:00:00Z,Starlink,5818,1277,126.65,144
2024-04-25T21:00:00Z,OneWeb,634,123,20.366666666666667,24
2024-04-25T22:00:00Z,GPS,75,23,21.033333333333335,22
2024-04-25T22:00:00Z,GLONASS,142,49,34.88333333333333,47
2024-04-25T22:00:00Z,Galileo,28,7,7.0,7
2024-04-25T22:00:00Z,BeiDou,53,17,15.8,17
2024-04-25T22:00:00Z,NavIC,9,5,5.0,5
2024-04-25T22:00:00Z,QZSS,5,0,0.0,0
2024-04-25T22:00:00Z,Iridium,109,18,2.0833333333333335,5
2024-04-25T22:00:00Z,Globalstar,85,28,6.116666666666666,10
2024-04-25T22:00:00Z,Inmarsat,20,10,10.0,10
2024-04-25T22:00:00Z,Starlink,5818,1213,119.21666666666667,130
2024-04-25T22:00:00Z,OneWeb,634,131,21.5,25
2024-04-25T23:00:00Z,GPS,75,25,20.216666666666665,21
2024-04-25T23:00:00Z,GLONASS,142,57,47.96666666666667,50
2024-04-25T23:00:00Z,Galileo,28,8,6.866666666666666,7
2024-04-25T23:00:00Z,BeiDou,53,20,16.45,18
2024-04-25T23:00:00Z,NavIC,9,5,5.0,5
2024-04-25T23:00:00Z,QZSS,5,1,0.65,1
2024-04-25T23:00:00Z,Iridium,109,19,1.9333333333333333,5
2024-04-25T23:00:00Z,Globalstar,85,27,5.783333333333333,9
2024-04-25T23:00:00Z,Inmarsat,20,10,10.0,10
2024-04-25T23:00:00Z,Starlink,5818,1200,117.03333333333333,133
2024-04-25T23:00:00Z,OneWeb,634,132,21.5,26
2024-04-26T00:00:00Z,GPS,75,25,22.566666666666666,25
2024-04-26T00:00:00Z,GLONASS,142,56,50.4,52
2024-04-26T00:00:00Z,Galileo,28,10,8.283333333333333,10
2024-04-26T00:00:00Z,BeiDou,53,18,17.566666666666666,18
2024-04-26T00:00:00Z,NavIC,9,5,5.0,5
2024-04-26T00:00:00Z,QZSS,5,1,1.0,1
2024-04-26T00:00:00Z,Iridium,109,25,3.3833333333333333,6
2024-04-26T00:00:00Z,Globalstar,85,33,6.416666666666667,10
2024-04-26T00:00:00Z,Inmarsat,20,10,10.0,10
2024-04-26T00:00:00Z,Starlink,5818,1127,110.73333333333333,119
2024-04-26T00:00:00Z,OneWeb,634,130,21.416666666666668,24
2024-04-26T01:00:00Z,GPS,75,26,20.25,21
2024-04-26T01:00:00Z,GLONASS,142,56,46.13333333333333,50
2024-04-26T01:00:00Z,Galileo,28,10,9.75,10
2024-04-26T01:00:00Z,BeiDou,53,17,15.5,16
2024-04-26T01:00:00Z,NavIC,9,5,5.0,5
2024-04-26T01:00:00Z,QZSS,5,1,1.0,1
2024-04-26T01:00:00Z,Iridium,109,18,2.3,4
2024-04-26T01:00:00Z,Globalstar,85,26,5.15,8
2024-04-26T01:00:00Z,Inmarsat,20,10,10.0,10
2024-04-26T01:00:00Z,Starlink,5818,1161,112.76666666666667,129
2024-04-26T01:00:00Z,OneWeb,634,127,21.016666666666666,25
2024-04-26T02:00:00Z,GPS,75,26,21.6,23
2024-04-26T02:00:00Z,GLONASS,142,51,42.333333333333336,46
2024-04-26T02:00:00Z,Galileo,28,10,8.166666666666666,10
2024-04-26T02:00:00Z,BeiDou,53,15,13.45,15
2024-04-26T02:00:00Z,NavIC,9,5,5.0,5
2024-04-26T02:00:00Z,QZSS,5,1,1.0,1
2024-04-26T02:00:00Z,Iridium,109,18,1.8833333333333333,4
2024-04-26T02:00:00Z,Globalstar,85,25,4.833333333333333,8
2024-04-26T02:00:00Z,Inmarsat,20,10,10.0,10
2024-04-26T02:00:00Z,Starlink,5818,1192,116.38333333333334,131
2024-04-26T02:00:00Z,OneWeb,634,126,21.033333333333335,24
2024-04-26T03:00:00Z,GPS,75,26,22.95,24
2024-04-26T03:00:00Z,GLONASS,142,39,32.5,34
2024-04-26T03:00:00Z,Galileo,28,9,7.6,9
2024-04-26T03:00:00Z,BeiDou,53,17,14.966666666666667,17
2024-04-26T03:00:00Z,NavIC,9,5,5.0,5
2024-04-26T03:00:00Z,QZSS,5,1,1.0,1
2024-04-26T03:00:00Z,Iridium,109,14,1.8833333333333333,4
2024-04-26T03:00:00Z,Globalstar,85,28,6.116666666666666,10
2024-04-26T03:00:00Z,Inmarsat,20,10,10.0,10
2024-04-26T03:00:00Z,Starlink,5818,1233,123.28333333333333,136
2024-04-26T03:00:00Z,OneWeb,634,122,20.2,22
2024-04-26T04:00:00Z,GPS,75,23,20.133333333333333,23
2024-04-26T04:00:00Z,GLONASS,142,43,35.0,38
2024-04-26T04:00:00Z,Galileo,28,9,7.866666666666666,8
2024-04-26T04:00:00Z,BeiDou,53,18,15.766666666666667,16
2024-04-26T04:00:00Z,NavIC,9,5,5.0,5
2024-04-26T04:00:00Z,QZSS,5,1,1.0,1
2024-04-26T04:00:00Z,Iridium,109,20,2.183333333333333,4
2024-04-26T04:00:00Z,Globalstar,85,23,4.75,8
2024-04-26T04:00:00Z,Inmarsat,20,10,10.0,10
2024-04-26T04:00:00Z,Starlink,5818,1229,124.03333333333333,143
2024-04-26T04:00:00Z,OneWeb,634,123,20.616666666666667,24
2024-04-26T05:00:00Z,GPS,75,20,17.533333333333335,18
2024-04-26T05:00:00Z,GLONASS,142,47,36.43333333333333,39
2024-04-26T05:00:00Z,Galileo,28,7,7.0,7
2024-04-26T05:00:00Z,BeiDou,53,17,16.133333333333333,17
2024-04-26T05:00:00Z,NavIC,9,5,5.0,5
2024-04-26T05:00:00Z,QZSS,5,1,1.0,1
2024-04-26T05:00:00Z,Iridium,109,12,1.75,3
2024-04-26T05:00:00Z,Globalstar,85,33,7.066666666666666,11
2024-04-26T05:00:00Z,Inmarsat,20,10,10.0,10
2024-04-26T05:00:00Z,Starlink,5818,1174,113.71666666666667,128
2024-04-26T05:00:00Z,OneWeb,634,122,20.466666666666665,23
2024-04-26T06:00:00Z,GPS,75,20,16.683333333333334,18
2024-04-26T06:00:00Z,GLONASS,142,52,44.1,48
2024-04-26T06:00:00Z,Galileo,28,8,6.983333333333333,7
2024-04-26T06:00:00Z,BeiDou,53,20,18.633333333333333,20
2024-04-26T06:00:00Z,NavIC,9,5,5.0,5
2024-04-26T06:00:00Z,QZSS,5,1,1.0,1
2024-04-26T06:00:00Z,Iridium,109,24,2.4166666666666665,6
2024-04-26T06:00:00Z,Globalstar,85,30,5.766666666666667,9
2024-04-26T06:00:00Z,Inmarsat,20,10,10.0,10
2024-04-26T06:00:00Z,Starlink,5818,1184,115.75,130
2024-04-26T06:00:00Z,OneWeb,634,127,20.733333333333334,24
2024-04-26T07:00:00Z,GPS,75,20,15.35,17
2024-04-26T07:00:00Z,GLONASS,142,61,49.083333333333336,54
2024-04-26T07:00:00Z,Galileo,28,9,7.283333333333333,8
2024-04-26T07:00:00Z,BeiDou,53,21,19.266666666666666,20
2024-04-26T07:00:00Z,NavIC,9,5,5.0,5
2024-04-26T07:00:00Z,QZSS,5,1,1.0,1
2024-04-26T07:00:00Z,Iridium,109,14,2.066666666666667,4
2024-04-26T07:00:00Z,Globalstar,85,33,7.066666666666666,10
2024-04-26T07:00:00Z,Inmarsat,20,10,10.0,10
2024-04-26T07:00:00Z,Starlink,5818,1204,118.61666666666666,138
2024-04-26T07:00:00Z,OneWeb,634,130,20.816666666666666,25
2024-04-26T08:00:00Z,GPS,75,20,16.75,18
2024-04-26T08:00:00Z,GLONASS,142,60,53.61666666666667,56
2024-04-26T08:00:00Z,Galileo,28,11,9.133333333333333,10
2024-04-26T08:00:00Z,BeiDou,53,21,18.016666666666666,20
2024-04-26T08:00:00Z,NavIC,9,5,5.0,5
2024-04-26T08:00:00Z,QZSS,5,1,1.0,1
2024-04-26T08:00:00Z,Iridium,109,19,2.183333333333333,6
2024-04-26T08:00:00Z,Globalstar,85,30,6.516666666666667,10
2024-04-26T08:00:00Z,Inmarsat,20,10,10.0,10
2024-04-26T08:00:00Z,Starlink,5818,1210,119.0,134
2024-04-26T08:00:00Z,OneWeb,634,137,23.1,27
2024-04-26T09:00:00Z,GPS,75,19,16.8,18
2024-04-26T09:00:00Z,GLONASS,142,57,50.5,52
2024-04-26T09:00:00Z,Galileo,28,10,9.616666666666667,10
2024-04-26T09:00:00Z,BeiDou,53,19,16.533333333333335,18
2024-04-26T09:00:00Z,NavIC,9,5,5.0,5
2024-04-26T09:00:00Z,QZSS,5,1,1.0,1
2024-04-26T09:00:00Z,Iridium,109,14,1.9666666666666666,4
2024-04-26T09:00:00Z,Globalstar,85,37,6.916666666666667,9
2024-04-26T09:00:00Z,Inmarsat,20,10,10.0,10
2024-04-26T09:00:00Z,Starlink,5818,1122,110.93333333333334,123
2024-04-26T09:00:00Z,OneWeb,634,135,23.216666666666665,27
2024-04-26T10:00:00Z,GPS,75,22,15.066666666666666,18
2024-04-26T10:00:00Z,GLONASS,142,57,47.166666666666664,51
2024-04-26T10:00:00Z,Galileo,28,11,10.066666666666666,11
2024-04-26T10:00:00Z,BeiDou,53,19,14.95,16
2024-04-26T10:00:00Z,NavIC,9,5,5.0,5
2024-04-26T10:00:00Z,QZSS,5,1,1.0,1
2024-04-26T10:00:00Z,Iridium,109,18,2.066666666666667,4
2024-04-26T10:00:00Z,Globalstar,85,29,6.666666666666667,10
2024-04-26T10:00:00Z,Inmarsat,20,10,10.0,10
2024-04-26T10:00:00Z,Starlink,5818,1164,114.63333333333334,123
